item.type,item.value,image.type,image.value,itemLabel.xml:lang,itemLabel.type,itemLabel.value,typeLabel.xml:lang,typeLabel.type,typeLabel.value,locationLabel.xml:lang,locationLabel.type,locationLabel.value,creatorLabel.xml:lang,creatorLabel.type,creatorLabel.value,collectionLabel.xml:lang,collectionLabel.type,collectionLabel.value,museumLabel.xml:lang,museumLabel.type,museumLabel.value,name_norm,creator_norm
uri,http://www.wikidata.org/entity/Q12095411,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Malyn%20gerb.png,en,literal,coat of arms of Malyn,en,literal,coat of arms,,,,,,,,,,,,,coat of arms of malyn,
uri,http://www.wikidata.org/entity/Q12095412,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Malinskii%20rayon%20gerb.png,en,literal,coat of arms of Malyn Raion,en,literal,coat of arms,,,,,,,,,,,,,coat of arms of malyn raion,
uri,http://www.wikidata.org/entity/Q12095424,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20arms%20Melitopol.svg,en,literal,coat of arms of Melitopol,en,literal,coat of arms,,,,,,,,,,,,,coat of arms of melitopol,
uri,http://www.wikidata.org/entity/Q12095429,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20arms%20of%20Mykulynci.png,en,literal,Coat of Arms of Mykulyntsi,en,literal,coat of arms,,,,,,,,,,,,,coat of arms of mykulyntsi,
uri,http://www.wikidata.org/entity/Q12095309,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kozeleckyi%20rayon%20prapor.png,en,literal,Kozelets Raion coat of arms,en,literal,coat of arms,,,,,,,,,,,,,kozelets raion coat of arms,
uri,http://www.wikidata.org/entity/Q12095030,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coats%20of%20Arms%20of%20Emilchyne.png,uk,literal,Герб Ємільчиного,en,literal,coat of arms,,,,,,,,,,,,,герб ємільчиного,
uri,http://www.wikidata.org/entity/Q12095028,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Gerb%20egorivka.png,uk,literal,Герб Єгорівки,en,literal,coat of arms,,,,,,,,,,,,,герб єгорівки,
uri,http://www.wikidata.org/entity/Q12095029,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Elanec%20rayon%20gerb.png,uk,literal,Герб Єланецького району,en,literal,coat of arms,,,,,,,,,,,,,герб єланецького району,
uri,http://www.wikidata.org/entity/Q12095034,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Ivanychivskyi%20rayon%20gerb.png,uk,literal,Герб Іваничівського району,en,literal,coat of arms,,,,,,,,,,,,,герб іваничівського району,
uri,http://www.wikidata.org/entity/Q12095032,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Yemilchinsky%20raion%20in%20Zhytomyr%20oblast.png,uk,literal,Герб Ємільчинського району,en,literal,coat of arms,,,,,,,,,,,,,герб ємільчинського району,
uri,http://www.wikidata.org/entity/Q12095035,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B5%D1%80%D0%B1-%D0%86%D0%B2%D0%B0%D0%BD%D0%B8%D1%87%D1%96.jpg,uk,literal,Герб Іваничів,en,literal,coat of arms,,,,,,,,,,,,,герб іваничів,
uri,http://www.wikidata.org/entity/Q12095033,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Gerb%20eremijvka.png,uk,literal,Герб Єреміївки,en,literal,coat of arms,,,,,,,,,,,,,герб єреміївки,
uri,http://www.wikidata.org/entity/Q12095036,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Ivankiv%20gerb.png,uk,literal,Герб Іванкова,en,literal,coat of arms,,,,,,,,,,,,,герб іванкова,
uri,http://www.wikidata.org/entity/Q12095222,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Demydivka.svg,uk,literal,Герб Демидівки,en,literal,coat of arms,,,,,,,,,,,,,герб демидівки,
uri,http://www.wikidata.org/entity/Q12095223,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Demydivskyi%20rayon%20gerb.png,uk,literal,Герб Демидівського району,en,literal,coat of arms,,,,,,,,,,,,,герб демидівського району,
uri,http://www.wikidata.org/entity/Q12095226,uri,http://commons.wikimedia.org/wiki/Special:FilePath/COA%20Dzhankoiskyi%20Raion.svg,uk,literal,Герб Джанкойського району,en,literal,coat of arms,,,,,,,,,,,,,герб джанкойського району,
uri,http://www.wikidata.org/entity/Q12095224,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B5%D1%80%D0%B1%20%D0%94%D0%B5%D1%80%D0%B3%D0%B0%D1%87%D0%B5%D0%B9.png,uk,literal,Герб Дергачів,en,literal,coat of arms,,,,,,,,,,,,,герб дергачів,
uri,http://www.wikidata.org/entity/Q12095230,uri,http://commons.wikimedia.org/wiki/Special:FilePath/COA%20Dniprovskyi%20Kyiv%20Ukraine%20UHT.svg,uk,literal,Герб Дніпровського району Києва,en,literal,coat of arms,,,,,,,,,,,,,герб дніпровського району києва,
uri,http://www.wikidata.org/entity/Q12095231,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Gerb%20dnipropydne.png,uk,literal,Герб Дніпрорудного,en,literal,coat of arms,,,,,,,,,,,,,герб дніпрорудного,
uri,http://www.wikidata.org/entity/Q12095228,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Dyida%20s.png,uk,literal,Герб Дийди,en,literal,coat of arms,,,,,,,,,,,,,герб дийди,
uri,http://www.wikidata.org/entity/Q12095229,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B5%D1%80%D0%B1%20%D0%94%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE%20%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83.svg,uk,literal,Герб Диканського району,en,literal,coat of arms,,,,,,,,,,,,,герб диканського району,
uri,http://www.wikidata.org/entity/Q12095235,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Dolyna.svg,uk,literal,Герб Долини,en,literal,coat of arms,,,,,,,,,,,,,герб долини,
uri,http://www.wikidata.org/entity/Q12095233,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Dobrovelychkivskiy%20Raion%20in%20Kirovohrad%20Oblast.png,uk,literal,Герб Добровеличківського району,en,literal,coat of arms,,,,,,,,,,,,,герб добровеличківського району,
uri,http://www.wikidata.org/entity/Q12095236,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Dolynska%20Raion%20coat%20of%20arms%20%28lesser%29.svg,uk,literal,Герб Долинського району (Кіровоградська область),en,literal,coat of arms,,,,,,,,,,,,,герб долинського району кіровоградська область,
uri,http://www.wikidata.org/entity/Q12095271,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Zdolbuniv%20COA.png,uk,literal,Герб Здолбунова,en,literal,coat of arms,,,,,,,,,,,,,герб здолбунова,
uri,http://www.wikidata.org/entity/Q12095274,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B5%D1%80%D0%B1-%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D0%BE%D0%B4%D0%BE%D0%BB%D1%8C%D1%81%D1%8C%D0%BA.jpg,uk,literal,Герб Зеленодольська,en,literal,coat of arms,,,,,,,,,,,,,герб зеленодольська,
uri,http://www.wikidata.org/entity/Q12095272,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Zghurivskiy%20rayon%20gerb.png,uk,literal,Герб Згурівського району,en,literal,coat of arms,,,,,,,,,,,,,герб згурівського району,
uri,http://www.wikidata.org/entity/Q12095273,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Zdolbunivskyi%20rayon%20gerb.png,uk,literal,Герб Здолбунівського району,en,literal,coat of arms,,,,,,,,,,,,,герб здолбунівського району,
uri,http://www.wikidata.org/entity/Q12095278,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coats%20of%20arms%20of%20Zmijiv.png,uk,literal,Герб Зміївського району,en,literal,coat of arms,,,,,,,,,,,,,герб зміївського району,
uri,http://www.wikidata.org/entity/Q12095279,uri,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Z%C5%82ocz%C3%B3w%20COA.svg,uk,literal,Герб Золочева,en,literal,coat of arms,,,,,,,,,,,,,герб золочева,
uri,http://www.wikidata.org/entity/Q12095276,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Zmiyivka%20CoA.jpg,uk,literal,Герб Зміївки,en,literal,coat of arms,,,,,,,,,,,,,герб зміївки,
uri,http://www.wikidata.org/entity/Q12095277,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Znamyanskiy%20Raion%20in%20Kirovohrad%20Oblast.png,uk,literal,Герб Знам'янського району,en,literal,coat of arms,,,,,,,,,,,,,герб знамянського району,
uri,http://www.wikidata.org/entity/Q12095281,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Zolochivskiy%20Raion%20in%20Kharkiv%20Oblast.png,uk,literal,Герб Золочівського району (Харківська область),en,literal,coat of arms,,,,,,,,,,,,,герб золочівського району харківська область,
uri,http://www.wikidata.org/entity/Q12095286,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B5%D1%80%D0%B1%20%D0%BC%D1%96%D1%81%D1%82%D0%B0%20%D0%9A%D0%B0%D0%BB%D0%B8%D0%BD%D1%96%D0%B2%D0%BA%D0%B8.png,uk,literal,Герб Калинівки,en,literal,coat of arms,,,,,,,,,,,,,герб калинівки,
uri,http://www.wikidata.org/entity/Q12095287,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kalinv%20coa.png,uk,literal,Герб Калинівки (Васильківський район),en,literal,coat of arms,,,,,,,,,,,,,герб калинівки васильківський район,
uri,http://www.wikidata.org/entity/Q12095285,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kazankivskyi%20rayon%20coat.gif,uk,literal,Герб Казанківського району,en,literal,coat of arms,,,,,,,,,,,,,герб казанківського району,
uri,http://www.wikidata.org/entity/Q12095291,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Gerb%20kamjanka.png,uk,literal,Герб Кам'янки (Роздільнянський район),en,literal,coat of arms,,,,,,,,,,,,,герб камянки роздільнянський район,
uri,http://www.wikidata.org/entity/Q12095288,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Kalush.svg,uk,literal,Герб Калуша,en,literal,coat of arms,,,,,,,,,,,,,герб калуша,
uri,http://www.wikidata.org/entity/Q12095289,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B5%D1%80%D0%B1%20%D0%9A%D0%B0%D0%BC%27%D1%8F%D0%BD%D0%B5%D1%86%D1%8C-%D0%9F%D0%BE%D0%B4%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE%20%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83.png,uk,literal,Герб Кам'янець-Подільського району,en,literal,coat of arms,,,,,,,,,,,,,герб камянецьподільського району,
uri,http://www.wikidata.org/entity/Q12095292,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B5%D1%80%D0%B1-%D0%9A%D0%B0%D0%BC%D1%96%D0%BD%D1%8C-%D0%9A%D0%B0%D1%88%D0%B8%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9.jpg,uk,literal,Герб Каменя-Каширського,en,literal,coat of arms,,,,,,,,,,,,,герб каменякаширського,
uri,http://www.wikidata.org/entity/Q12095298,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kvasyliv%20COA.png,uk,literal,Герб Квасилова,en,literal,coat of arms,,,,,,,,,,,,,герб квасилова,
uri,http://www.wikidata.org/entity/Q12095296,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kapystynci%20s.png,uk,literal,Герб Капустинців,en,literal,coat of arms,,,,,,,,,,,,,герб капустинців,
uri,http://www.wikidata.org/entity/Q12095302,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kiev%20svat%20rayon%20gerb.png,uk,literal,Герб Києво-Святошинського району,en,literal,coat of arms,,,,,,,,,,,,,герб києвосвятошинського району,
uri,http://www.wikidata.org/entity/Q12095303,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Klevan%20COA.png,uk,literal,Герб Клеваня,en,literal,coat of arms,,,,,,,,,,,,,герб клеваня,
uri,http://www.wikidata.org/entity/Q12095300,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kelmenci%20s.png,uk,literal,Герб Кельменців,en,literal,coat of arms,,,,,,,,,,,,,герб кельменців,
uri,http://www.wikidata.org/entity/Q12095306,uri,http://commons.wikimedia.org/wiki/Special:FilePath/COA%20Kniazhychy%2C%20Kyivska%2C%20Ukraine.svg,uk,literal,Герб Княжичів (Києво-Святошинський район),en,literal,coat of arms,,,,,,,,,,,,,герб княжичів києвосвятошинський район,
uri,http://www.wikidata.org/entity/Q12095307,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Kobeliatskiy%20Raion%20in%20Poltava%20Oblast.png,uk,literal,Герб Кобеляцького району,en,literal,coat of arms,,,,,,,,,,,,,герб кобеляцького району,
uri,http://www.wikidata.org/entity/Q12095304,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Klesiv%20s.png,uk,literal,Герб Клесова,en,literal,coat of arms,,,,,,,,,,,,,герб клесова,
uri,http://www.wikidata.org/entity/Q12095305,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B5%D1%80%D0%B1%20%D0%9A%D0%BE%D0%B1%D0%B5%D0%BB%D1%8F%D0%BA%D0%B8.svg,uk,literal,Герб Кобеляків,en,literal,coat of arms,,,,,,,,,,,,,герб кобеляків,
uri,http://www.wikidata.org/entity/Q12095310,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kozelshchynskiy%20rayon%20gerb.png,uk,literal,Герб Козельщинського району,en,literal,coat of arms,,,,,,,,,,,,,герб козельщинського району,
uri,http://www.wikidata.org/entity/Q12095311,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Kozyn%202007.png,uk,literal,Герб Козина,en,literal,coat of arms,,,,,,,,,,,,,герб козина,
uri,http://www.wikidata.org/entity/Q12095315,uri,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Ko%C5%82omyja%20COA.svg,uk,literal,Герб Коломиї,en,literal,coat of arms,,,,,,,,,,,,,герб коломиї,
uri,http://www.wikidata.org/entity/Q12095316,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Horishni%20Plavni.svg,uk,literal,Герб Комсомольська,en,literal,coat of arms,,,,,,,,,,,,,герб комсомольська,
uri,http://www.wikidata.org/entity/Q12095317,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kompaniyivskiy%20rayon%20gerb.png,uk,literal,Герб Компаніївського району,en,literal,coat of arms,,,,,,,,,,,,,герб компаніївського району,
uri,http://www.wikidata.org/entity/Q12095318,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Lymanskyi%20Raion%20%28Odessa%20Oblast%29%20COA.png,uk,literal,Герб Лиманського району,en,literal,coat of arms,,,,,,,,,,,,,герб лиманського району,
uri,http://www.wikidata.org/entity/Q12095322,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kopychyn1.gif,uk,literal,Герб Копичинців,en,literal,coat of arms,,,,,,,,,,,,,герб копичинців,
uri,http://www.wikidata.org/entity/Q12095323,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Korop%20gerb.png,uk,literal,Герб Коропа,en,literal,coat of arms,,,,,,,,,,,,,герб коропа,
uri,http://www.wikidata.org/entity/Q12095324,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Koropskiy%20rayon%20gerb.png,uk,literal,Герб Коропського району,en,literal,coat of arms,,,,,,,,,,,,,герб коропського району,
uri,http://www.wikidata.org/entity/Q12095325,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Koropec%20s.png,uk,literal,Герб Коропця,en,literal,coat of arms,,,,,,,,,,,,,герб коропця,
uri,http://www.wikidata.org/entity/Q12095328,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20Korostyshivsky%20raion%20in%20Zhytomyr%20oblast.png,uk,literal,Герб Коростишівського району,en,literal,coat of arms,,,,,,,,,,,,,герб коростишівського району,
uri,http://www.wikidata.org/entity/Q12095329,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Korostyshiv%20coat%20of%20arms.svg,uk,literal,Герб Коростишева,en,literal,coat of arms,,,,,,,,,,,,,герб коростишева,
uri,http://www.wikidata.org/entity/Q12095408,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Makariv%20gerb.png,uk,literal,Герб Макарова,en,literal,coat of arms,,,,,,,,,,,,,герб макарова,
uri,http://www.wikidata.org/entity/Q12095414,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20arms%20of%20Mala%20Vyska.svg,uk,literal,Герб Малої Виски,en,literal,coat of arms,,,,,,,,,,,,,герб малої виски,
uri,http://www.wikidata.org/entity/Q12095413,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Malayaviska%20rayon%20coa.png,uk,literal,Герб Маловисківського району,en,literal,coat of arms,,,,,,,,,,,,,герб маловисківського району,
uri,http://www.wikidata.org/entity/Q12095418,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20arms%20of%20Manevickij%20district.png,uk,literal,Герб Маневицького району,en,literal,coat of arms,,,,,,,,,,,,,герб маневицького району,
