artist_id,name,birth_date,death_date,description
Q112108055,Гайдук Микола Васильович,1947-09-08T00:00:00Z,2022-04-16T00:00:00Z,Ukrainian painter
Q122198367,Новак Валентина Володимирівна,1960-08-17T00:00:00Z,,українська художниця
Q112124244,Кріп Євген Михайлович,1948-01-27T00:00:00Z,2016-08-03T00:00:00Z,Ukrainian painter
Q112108510,Жлудько Віра Миколаївна,1964-08-02T00:00:00Z,,Ukrainian painter
Q112075191,Natalia Basarab,1954-04-23T00:00:00Z,,Ukrainian artist (born 1954)
Q121767397,Petro Prymachenko,,,"Ukrainian artist, soldier"
Q113366846,Грачов Олег Валерійович,1923-07-24T00:00:00Z,2012-07-24T00:00:00Z,Ukrainian painter
Q113826902,Касьяненко Галина Сергіївна,1929-10-25T00:00:00Z,1994-02-20T00:00:00Z,українська художниця
Q121733987,Volodymyr Vasylovych Kryshtopenko,1930-09-12T00:00:00Z,2004-11-20T00:00:00Z,український художник і письменник
Q114662068,Кислякова Галина Тихонівна,1931-10-08T00:00:00Z,2011-04-21T00:00:00Z,українська художниця
Q112085897,Vitalii Haliiovych Vasylevskyi,1950-02-06T00:00:00Z,,Ukrainian painter
Q112127747,Viktor Ivanovych Mahdachenko,1942-12-25T00:00:00Z,,Ukrainian painter
Q114498035,Діброва Лідія Миколаївна,1934-03-01T00:00:00Z,,українська художниця порцеляни
Q113465265,Yulia Sak,1979-01-14T00:00:00Z,,Ukrainian actress
Q116310672,Olha Omelianivna Melnyk-Soludchyk,1960-06-23T00:00:00Z,,українська художниця декоративного мистецтва
Q114185985,Viktor Volodymyrovych Volodarskyi,1960-05-16T00:00:00Z,,український художник
Q125984158,Mykhailo Oliinyk,,,
Q112552849,Ivan Ivanovych Loboda,1926-07-05T00:00:00Z,2017-01-01T00:00:00Z,Ukrainian painter
Q114245415,Давидова Тетяна Володимирівна,1958-01-12T00:00:00Z,,українська художниця
Q112695155,Гущин Олег Ілліч,1935-02-11T00:00:00Z,1997-06-06T00:00:00Z,Ukrainian painter
Q114237631,Volodymyr Vasylovych Davydov,1924-06-24T00:00:00Z,2007-12-25T00:00:00Z,український художник
Q125676143,Гайдамака Христина Анатоліївна,1969-05-27T00:00:00Z,,український дизайнер і живописець
Q125690489,Вуколов Володимир Іванович,1937-03-19T00:00:00Z,2010-01-01T00:00:00Z,український живописець
Q114269749,Petro Herasymovych Drachenko,1913-04-12T00:00:00Z,1996-07-24T00:00:00Z,український живописець і педагог
Q116289513,Марчак Валерій Феофанович,1949-05-30T00:00:00Z,,український художник і педагог
Q116106199,Решетов Володимир Миколайович,1930-02-02T00:00:00Z,2015-01-01T00:00:00Z,український художник (*1930–†2015)
Q125592240,Тихий Олександр Іванович,1962-10-22T00:00:00Z,2021-01-01T00:00:00Z,український живописець і педагог
Q125567048,Капітонова Валентина Павлівна,1926-12-16T00:00:00Z,1994-03-17T00:00:00Z,українська художниця і педагогиня
Q116291528,Oleksii Fedorovych Dufanets,1931-04-01T00:00:00Z,2017-01-01T00:00:00Z,"український  художник декоративно-ужиткового мистецтва, графік і педагог"
Q125511620,Mykhailo Vasylovych Kobylenkov,1922-09-21T00:00:00Z,2002-04-22T00:00:00Z,український художник і педагог
Q116748319,Єфремова Валентина Олексіївна,1947-10-10T00:00:00Z,,українська художниця
Q116146521,Семенов Євген Володимирович,1933-02-02T00:00:00Z,http://www.wikidata.org/.well-known/genid/7de6af388f449950b18b23f9bd298381,український живописець
Q116258595,Volodymyr Hryhorovych Puteiko,1925-10-09T00:00:00Z,,український живописець і педагог
Q125704698,Косатий Олексій Миколайович,1974-11-08T00:00:00Z,,український художник
Q112516101,Roman Yatsiv,1956-08-26T00:00:00Z,,"Ukrainian painter, art historian and educator"
Q125521821,Озерников Володимир Борисович,1919-11-04T00:00:00Z,2002-06-25T00:00:00Z,український художник
Q125588648,Борисенко Катерина Геннадіївна,1969-01-12T00:00:00Z,,українська художниця
Q125973108,Елла Золотаренко,1973-02-17T00:00:00Z,,українська художниця
Q125563163,Полякова Людмила Валентинівна,1946-04-21T00:00:00Z,,українська художниця і педагогиня
Q125867563,Bohdana Humeniuk,1981-12-23T00:00:00Z,,Ukrainian artist
Q112675510,Ivanna Krupiakevych-Dymyd,1968-01-01T00:00:00Z,,"українська художниця, іконописиця"
Q116311784,Нестеренко Валерій Олександрович,1950-03-10T00:00:00Z,,український художник і педагог
Q116161567,Старосельська Тетяна Миколаївна,1916-05-18T00:00:00Z,,українська радянська художниця
Q112516101,Roman Yatsiv,1956-01-01T00:00:00Z,,"Ukrainian painter, art historian and educator"
Q117846638,Любавін Юрій Михайлович,1923-07-06T00:00:00Z,2000-07-29T00:00:00Z,український живописець
Q125698183,Гупалова Євгенія Федорівна,1938-03-02T00:00:00Z,,українська художниця і педагогиня
Q125662588,Mariia Voronchak,1973-01-14T00:00:00Z,,Ukrainian artist
Q117831120,Yevhen Nisonovych Levin,1922-04-01T00:00:00Z,1993-05-01T00:00:00Z,український живописець і педагог
Q116719712,Дяченко Олександр Антонович,1951-10-15T00:00:00Z,2015-04-07T00:00:00Z,український художник
Q113798988,Грищенко Галина Анатоліївна,1952-02-25T00:00:00Z,,українська майстриня художнього текстилю
Q114351601,Франк Іван Миколайович,1947-08-26T00:00:00Z,,український художник і педагог
Q117824935,Шулик Іван Іванович,1946-10-13T00:00:00Z,2021-10-21T00:00:00Z,український художник
Q125623186,Денисова Лада Володимирівна,1943-04-01T00:00:00Z,,українська художниця і педагог
Q116256911,Ivan Drahan,1985-02-01T00:00:00Z,,Ukrainian artist
Q125523674,Пантелєєв Іван Андрійович,1904-06-29T00:00:00Z,1996-02-08T00:00:00Z,український живописець
Q114355580,Alexandra Yermolenko,1938-01-20T00:00:00Z,2022-09-26T00:00:00Z,Ukrainian porcelain painter
Q116739791,Anton Pedos,1998-09-25T00:00:00Z,,Ukrainian artist
Q116690474,Hrytsanenko Valentyn Heorhiyovych,1945-01-01T00:00:00Z,2022-01-27T00:00:00Z,художник
Q125676202,Stepan Mamchur,1949-01-08T00:00:00Z,,Ukrainian artist
Q116737871,Коздровська Валентина Миколаївна,1953-11-21T00:00:00Z,,українська художниця
Q116753485,Тутельман Броніслав Нафтулович,1950-07-12T00:00:00Z,,"український художник-живописець, майстер фотографії, інсталяції"
Q114187671,Дудник Олександр Семенович,1937-08-08T00:00:00Z,2010-01-18T00:00:00Z,"український художник, музикант"
Q112620207,Міщенко Лариса Василівна,1941-07-22T00:00:00Z,,Ukrainian painter
Q116199434,Hryhorii Serhiiovych Halkin,1924-03-06T00:00:00Z,2005-01-16T00:00:00Z,український художник
Q116177244,Галочкіна Тетяна Валентинівна,1959-05-06T00:00:00Z,,"український живописець, графік, дизайнер і скульпторка"
Q116215764,Volodymyr Fedorovych Holba,1925-08-14T00:00:00Z,,український художник
Q114346496,Лампека Микола Геронтійович,1954-12-26T00:00:00Z,,"український художник декоративної кераміки, скульптор, дизайнер"
Q117818039,Viacheslav Borysovych Korolkov,1954-07-17T00:00:00Z,1997-01-24T00:00:00Z,український художник декоративно-монументального мистецтва
Q113772938,Bruno Ensslen,1936-11-30T00:00:00Z,2018-04-12T00:00:00Z,
Q125546812,Білик Віктор Кирилович,1937-06-07T00:00:00Z,1992-10-20T00:00:00Z,український живописець
Q116134124,Alex Lerman,1960-10-03T00:00:00Z,,український живописець
Q116773422,Самутіна Ганна Іванівна,1929-05-01T00:00:00Z,2009-04-16T00:00:00Z,українська художниця
Q125820725,Halyna Morozova,1962-09-28T00:00:00Z,,"Ukrainian artist, master of decorative painting"
Q125598039,Tamara Nedoshovenko,1950-11-02T00:00:00Z,,Ukrainian painter (born 1950)
Q114244692,Давидов Сергій Володимирович,1954-04-25T00:00:00Z,,український живописець
Q116187080,Філонюк Микола Купріянович,1913-04-28T00:00:00Z,1998-01-01T00:00:00Z,український радянський живописець
Q125550561,Білик Павло Вікторович,1968-11-15T00:00:00Z,,український живописець
Q112704454,Григор'єв Анатолій Трохимович,1935-07-19T00:00:00Z,,Ukrainian painter
Q116231898,Nata Levitasova,1996-10-21T00:00:00Z,,Ukrainian artist
Q117883552,Забашта Галина Василівна,,,
Q113812178,Кикоть Наталія Федорівна,1966-12-03T00:00:00Z,1993-09-11T00:00:00Z,українська художниця декоративного текстилю
Q116290259,Луцик Володимир Васильович,1968-01-05T00:00:00Z,,український живописець
Q125423663,Гаврилюк Микола Степанович,1927-11-27T00:00:00Z,1998-06-20T00:00:00Z,український живописець
Q122828112,Маріно Ольга Вікторівна,1955-03-24T00:00:00Z,,українська художниця декоративного текстилю
Q124256172,Oleksandr Ivanovych Lysov,1951-05-12T00:00:00Z,,український живописець
Q113682098,Іванова Тетяна Миколаївна,1931-02-22T00:00:00Z,2001-02-26T00:00:00Z,Ukrainian painter
Q124237898,Скрипка Анатолій Сергійович,1937-10-15T00:00:00Z,2020-04-01T00:00:00Z,український художник
Q124283407,Era Oleksandrivna Trotsenko,1930-06-06T00:00:00Z,,українська художниця
Q122957637,Yevdokiia Makarivna Bohach,1943-11-20T00:00:00Z,2014-01-01T00:00:00Z,українська художниця
Q127044060,Толкачова Анель Зіновіївна,1947-02-25T00:00:00Z,,українська художниця
Q115896499,Sergey Iljin,1949-04-30T00:00:00Z,,painter
Q125460177,Горбенко Ігор Степанович,1937-02-26T00:00:00Z,http://www.wikidata.org/.well-known/genid/2ca305654e9e80ad5e7a1c4e5d7fa90f,український художник
Q122820168,Olena Pryduvalova,,,artist
Q124261935,Добринін Григорій Петрович,1930-07-31T00:00:00Z,2000-04-21T00:00:00Z,український художник
Q124216562,Кириченко Іван Васильович,1916-06-15T00:00:00Z,2000-12-26T00:00:00Z,український живописець
Q113550285,Головко Володимир Петрович,1942-03-03T00:00:00Z,2002-10-10T00:00:00Z,Ukrainian painter
Q115959318,Прокопенко Микола Антонович,1924-04-07T00:00:00Z,2001-02-25T00:00:00Z,український художник
Q124131811,Мельников Леонід Кузьмич,1927-10-07T00:00:00Z,1997-03-28T00:00:00Z,український живописець
Q124101255,Козловський Олег Олександрович,1982-09-25T00:00:00Z,2022-10-16T00:00:00Z,український військовослужбовець
Q115915838,Арофікін Євген Володимирович,1920-08-12T00:00:00Z,2005-01-01T00:00:00Z,український художник тканин і педагог
Q122901137,Arkadii Hryhorovych Pavliuk,1925-08-19T00:00:00Z,2019-05-02T00:00:00Z,український художник і скульптор
Q122766683,Журавель Сергій Васильович,1959-07-21T00:00:00Z,,український живописець
Q113640428,Dmytro Liashchuk,1961-03-10T00:00:00Z,2015-12-29T00:00:00Z,Ukrainian painter (1961-2015)
Q127387895,Зайченко Георгій Григорович,1945-06-20T00:00:00Z,,український живописець і педагог
Q122972548,Зайченко Таїсія Василівна,1942-04-01T00:00:00Z,,"укпаїнська художниця декоративно-ужиткового мистецтва, графік"
Q113648055,Смирнов Валентин Сергійович,1927-07-13T00:00:00Z,2010-11-09T00:00:00Z,Ukrainian painter
Q122833954,Лучинський Остап Петрович,1941-02-01T00:00:00Z,,український художник декоративного мистецтва і педагог
Q123741040,Шевченко Микола Миколайович,1937-12-20T00:00:00Z,,український живописець
Q113640286,Lesia Hryhorova,1967-08-14T00:00:00Z,2013-11-01T00:00:00Z,Ukrainian painter
Q122793526,Баликова Олена Юріївна,1960-10-15T00:00:00Z,,українська художниця
Q125428186,Halyna Volodymyrivna Diuhovska,1962-10-28T00:00:00Z,,українська художниця ужиткового мистецтва
Q125442284,Драгомирова Ніна Степанівна,1926-09-15T00:00:00Z,2014-01-01T00:00:00Z,українська художниця
Q110741431,Volodymyr Hryhorovych Vlasov,1927-02-05T00:00:00Z,1999-07-15T00:00:00Z,Ukrainian painter
Q125417411,Mykhailo Kulchytskyi,1949-02-02T00:00:00Z,,"український художник, педагог, майстер декоративно-ужиткового і сакрального мистецтва"
Q125495026,Коновалов Юрій Олександрович,1927-06-16T00:00:00Z,2012-09-17T00:00:00Z,український живописець
Q122932485,Назаренко Олександр Григорович,1926-06-09T00:00:00Z,2015-03-18T00:00:00Z,український живописець
Q115857266,Небожатко Зоя Геннадіївна,1968-10-22T00:00:00Z,,українська художниця
Q124165172,Mykola Petrovych Chupryna,1928-05-13T00:00:00Z,2000-01-01T00:00:00Z,український живописець
